"filename","speaker","uttNum","transcript","pos_tags","move","moveid"
"q6ec2.txt","g",191,"you could move aro-- you could move around and down in a sort of circular if you like you don't have to move diagonally ","PRP MD VB PRP MD VB RB CC RB IN DT NN IN JJ IN PRP IN PRP VBP RB VB TO VB RB","reply_w","q6ec2.g.move.200"
"q6ec2.txt","f",192,"well ","RB","ready","q6ec2.f.move.201"
"q6ec2.txt","f",193,"it's the easiest way ","PRP VBZ DT JJS NN","explain","q6ec2.f.move.202"
"q6ec2.txt","g",194,"yeah i suppose ","JJ FW VBP","acknowledge","q6ec2.g.move.203"
"q6ec2.txt","f",195,"shorter ","JJR","explain","q6ec2.f.move.204"
"q6ec2.txt","g",196,"i suppose ","LS VBP","acknowledge","q6ec2.g.move.205"
"q6ec2.txt","g",197,"don't tire yourself out erm ","VBP RB NN PRP IN UH","instruct","q6ec2.g.move.206"
"q6ec2.txt","g",198,"now move ","RB VB","ready","q6ec2.g.move.207"
"q6ec2.txt","g",199,"directly upwards until you're clear of the stile much the same way as you did with the gate ","RB NNS IN PRP VBP JJ IN DT NN RB DT JJ NN IN PRP VBD IN DT NN","instruct","q6ec2.g.move.208"
"q6ec2.txt","f",200,"mmhmm ","NN","acknowledge","q6ec2.f.move.209"
"q6ec2.txt","f",201,"jumping over the fence ","VBG RP DT NN","explain","q6ec2.f.move.211"
"q6ec2.txt","g",202,"yeah ","NN","acknowledge","q6ec2.g.move.212"
"q6ec2.txt","g",203,"and then move ","CC RB VB","instruct","q6ec2.g.move.213"
"q6ec2.txt","g",204,"do you have any obstacles between the stile and the dead tree ","VB PRP VBP DT NNS IN DT NN CC DT JJ NN","query_yn","q6ec2.g.move.214"
"q6ec2.txt","g",205,"do you have a dead tree ","VB PRP VBP DT JJ NN","query_yn","q6ec2.g.move.215"
"q6ec2.txt","f",206,"i have no ","LS VBP DT","reply_n","q6ec2.f.move.216"
"q6ec2.txt","g",207,"no r-- ","DT","acknowledge","q6ec2.g.move.217"
"q6ec2.txt","f",208,"i have a dut-- ","LS VBP DT","explain","q6ec2.f.move.219"
"q6ec2.txt","g",209,"in relation to the ","IN NN TO DT","explain","q6ec2.g.move.218"
"q6ec2.txt","f",210,"dutch elm if that's any good ","JJ FW IN DT VBZ DT JJ","explain","q6ec2.f.move.221"
"q6ec2.txt","g",211,"so where are you at the moment ","RB WRB VBP PRP IN DT NN","query_w","q6ec2.g.move.222"
"q6ec2.txt","f",212,"i'm above the stile ","LS VBP IN DT NN","reply_w","q6ec2.f.move.223"
"q6ec2.txt","g",213,"above the stile that's fine ","IN DT NN WDT VBZ NN","acknowledge","q6ec2.g.move.224"
"q6ec2.txt","g",214,"now ","RB","ready","q6ec2.g.move.225"
"q6ec2.txt","g",215,"if level with the stile on the extreme right-hand side there's a dead tree ","IN NN IN DT NN IN DT JJ JJ NN EX VBZ DT JJ NN","explain","q6ec2.g.move.226"
"q6ec2.txt","f",216,"mmhmm ","NN","acknowledge","q6ec2.f.move.227"
"q6ec2.txt","f",217,"well ","RB","ready","q6ec2.f.move.229"
"q6ec2.txt","f",218,"i've got a dutch elm ","LS VBP VBD DT JJ FW","explain","q6ec2.f.move.230"
"q6ec2.txt","g",219,"well ","RB","ready","q6ec2.g.move.231"
"q6ec2.txt","g",220,"that's dead isn't it ","DT VBZ JJ VBZ RB PRP","query_yn","q6ec2.g.move.232"
"q6ec2.txt","f",221,"not necessarily ","RB RB","reply_n","q6ec2.f.move.233"
"q6ec2.txt","g",222,"why ","WRB","query_w","q6ec2.g.move.234"
"q6ec2.txt","f",223,"it might not have had dutch elm disease ","PRP MD RB VB VBN JJ FW NN","reply_w","q6ec2.f.move.235"
"q6ec2.txt","g",224,"it wouldn't be a dutch elm then ","PRP MD RB VB DT JJ NN RB","explain","q6ec2.g.move.236"
"q6ec2.txt","g",225,"fine okay you've got a tree ","JJ JJ PRP VBP VBD DT NN","acknowledge","q6ec2.g.move.240"
"q6ec2.txt","f",226,"okay ","JJ","ready","q6ec2.f.move.237"
"q6ec2.txt","f",227,"yes ","RB","reply_y","q6ec2.f.move.238"
"q6ec2.txt","f",228,"i've got a tree ","LS VBP VBD DT NN","explain","q6ec2.f.move.239"
"q6ec2.txt","g",229,"now ","RB","ready","q6ec2.g.move.241"
"q6ec2.txt","g",230,"i'll just have to relay the route on the map ","LS MD RB VB TO VB DT NN IN DT NN","explain","q6ec2.g.move.242"
"q6ec2.txt","g",231,"okay ","JJ","align","q6ec2.g.move.243"
"q6ec2.txt","f",232,"okay ","JJ","reply_y","q6ec2.f.move.244"
"q6ec2.txt","g",233,"move left from where you are at the moment so that you're above the stile but stop when you get past the stile ","VB RB IN WRB PRP VBP IN DT NN IN IN PRP VBP IN DT NN CC VB WRB PRP VBP IN DT NN","instruct","q6ec2.g.move.245"
"q6ec2.txt","f",234,"yeah ","NN","acknowledge","q6ec2.f.move.246"
"q6ec2.txt","g",235,"okay ehm ","JJ NN","ready","q6ec2.g.move.247"
"q6ec2.txt","f",236,"i'm above the stile now ","LS VBP IN DT NN RB","explain","q6ec2.f.move.248"
"q6ec2.txt","g",237,"you're above the stile ","PRP VBP IN DT NN","acknowledge","q6ec2.g.move.249"
"q6ec2.txt","g",238,"now move in a move right so that when you s-- so that you stop just after the stile finishes ","RB VB IN DT NN RB RB IN WRB PRP RB IN PRP VB RB IN DT NN NNS","instruct","q6ec2.g.move.250"
"q6ec2.txt","g",239,"ehm ","NN","uncodable","q6ec2.g.move.250.9"
"q6ec2.txt","g",240,"you're bloody useless ","PRP VBP JJ JJ","explain","q6ec2.g.move.252"
"q6ec2.txt","f",241,"i'm on the right of the stile anyway ","LS VBP IN DT NN IN DT NN RB","explain","q6ec2.f.move.251"
"q6ec2.txt","g",242,"are you ","VBP PRP","check","q6ec2.g.move.253.6"
"q6ec2.txt","f",243,"yeah ","NN","reply_y","q6ec2.f.move.253"
"q6ec2.txt","g",244,"told you ","VBN PRP","uncodable","q6ec2.g.move.254.2"
"q6ec2.txt","g",245,"why aren't you on the left of it ","WRB VBP RB PRP IN DT NN IN PRP","query_w","q6ec2.g.move.254.9"
"q6ec2.txt","f",246,"well ","RB","ready","q6ec2.f.move.255"
"q6ec2.txt","f",247,"i didn't go to the left of it ","LS VBD RB VB TO DT NN IN PRP","reply_w","q6ec2.f.move.256"
"q6ec2.txt","g",248,"well ","RB","ready","q6ec2.g.move.257"
"q6ec2.txt","g",249,"you ought to have gone to the left of it ","PRP MD TO VB VBN TO DT NN IN PRP","instruct","q6ec2.g.move.258"
"q6ec2.txt","f",250,"well ","RB","ready","q6ec2.f.move.259"
"q6ec2.txt","f",251,"you didn't say ","PRP VBD RB VB","explain","q6ec2.f.move.260"
"q6ec2.txt","g",252,"okay ","JJ","ready","q6ec2.g.move.261"
"q6ec2.txt","g",253,"i'm saying now ","LS VBP VBG RB","instruct","q6ec2.g.move.262"
"q6ec2.txt","f",254,"so ","RB","ready","q6ec2.f.move.263"
"q6ec2.txt","f",255,"you want me to go to the left and then back to the right again ","PRP VBP PRP TO VB TO DT NN CC RB RB TO DT NN RB","check","q6ec2.f.move.264"
"q6ec2.txt","g",256,"yeah ","NN","reply_y","q6ec2.g.move.265"
"q6ec2.txt","g",257,"go to the left ","VB TO DT NN","clarify","q6ec2.g.move.266"
"q6ec2.txt","f",258,"right okay ","RB JJ","acknowledge","q6ec2.f.move.267"
"q6ec2.txt","g",259,"okay ","JJ","align","q6ec2.g.move.268"
"q6ec2.txt","g",260,"then move upwards and to the right ","RB VB NNS CC TO DT NN","clarify","q6ec2.g.move.269"
"q6ec2.txt","f",261,"okay ","JJ","acknowledge","q6ec2.f.move.270"
"q6ec2.txt","g",262,"and stop when the stile stops ","CC VB WRB DT NN VBZ","clarify","q6ec2.g.move.271"
"q6ec2.txt","f",263,"okay ","JJ","acknowledge","q6ec2.f.move.272"
"q6ec2.txt","g",264,"okay ","JJ","align","q6ec2.g.move.273"
"q6ec2.txt","f",265,"i'm in exactly the same place as i was before when you going to t-- ","LS VBP IN RB DT JJ NN IN FW VBD IN WRB PRP VBG TO","explain","q6ec2.f.move.274"
"q6ec2.txt","g",266,"yeah i know ","JJ FW VBP","acknowledge","q6ec2.g.move.275"
"q6ec2.txt","g",267,"but but at least you've gone round the stile ","CC CC IN JJS PRP VBP VBN JJ DT NN","explain","q6ec2.g.move.276"
"q6ec2.txt","f",268,"okay ","JJ","acknowledge","q6ec2.f.move.277"
"q6ec2.txt","g",269,"and there might be a monster who inhabits the right-hand of the stile you don't know ","CC EX MD VB DT NN WP VBZ DT JJ IN DT NN PRP VBP RB VB","explain","q6ec2.g.move.278"
"q6ec2.txt","f",270,"oh ","UH","ready","q6ec2.f.move.279"
"q6ec2.txt","f",271,"well ","RB","acknowledge","q6ec2.f.move.280"
"q6ec2.txt","f",272,"i've missed it now ","LS VBP VBN PRP RB","explain","q6ec2.f.move.281"
"q6ec2.txt","g",273,"now right ","RB RB","ready","q6ec2.g.move.282"
"q6ec2.txt","g",274,"now move straight up until you're about three quarters ","RB VBP RB RB IN PRP VBP IN CD NNS","instruct","q6ec2.g.move.283"
"q6ec2.txt","f",275,"what about this dead tree ","WDT IN DT JJ NN","query_w","q6ec2.f.move.284"
"q6ec2.txt","g",276,"well ","RB","ready","q6ec2.g.move.285"
"q6ec2.txt","g",277,"we're coming to that in a minute ","PRP VBP VBG TO DT IN DT NN","reply_w","q6ec2.g.move.286"
"q6ec2.txt","f",278,"okay right ","JJ NN","acknowledge","q6ec2.f.move.287"
"q6ec2.txt","g",279,"so ","RB","ready","q6ec2.g.move.288"
"q6ec2.txt","g",280,"move three quarters upwards in relation ","VB CD NNS NNS IN NN","instruct","q6ec2.g.move.289"
"q6ec2.txt","f",281,"three quarters of what upwards ","CD NNS IN WP NNS","query_w","q6ec2.f.move.290"
"q6ec2.txt","g",282,"to the entire map ","TO DT JJ NN","reply_w","q6ec2.g.move.291"
"q6ec2.txt","f",283,"well ","RB","ready","q6ec2.f.move.292"
"q6ec2.txt","f",284,"i'm about three quarters upwards anyway ","LS VBP IN CD NNS VBZ RB","explain","q6ec2.f.move.293"
"q6ec2.txt","g",285,"well ","RB","ready","q6ec2.g.move.294"
"q6ec2.txt","f",286,"a bit further upwards ","DT NN JJ NNS","acknowledge","q6ec2.f.move.295"
"q6ec2.txt","g",287,"don't move very much then ","VBP RB VB RB JJ RB","instruct","q6ec2.g.move.296"
"q6ec2.txt","f",288,"have you got a popular tourist spot ","VB PRP VBD DT JJ NN NN","query_yn","q6ec2.f.move.297"
"q6ec2.txt","g",289,"a poplar ","DT NN","query_w","q6ec2.g.move.298"
"q6ec2.txt","f",290,"popular tourist spot ","JJ NN NN","reply_w","q6ec2.f.move.299"
"q6ec2.txt","g",291,"no ","DT","reply_n","q6ec2.g.move.300"
"q6ec2.txt","f",292,"oh i have ","UH FW VBP","explain","q6ec2.f.move.301"
"q6ec2.txt","f",293,"shall i miss it out ","MD FW VBP PRP RP","query_yn","q6ec2.f.move.302"
"q6ec2.txt","g",294,"well well ","RB RB","ready","q6ec2.g.move.303"
"q6ec2.txt","g",295,"if the maps may not be the same presumably you're we're going to have to avoid these obstacles ","IN DT NNS MD RB VB DT JJ RB PRP VBP PRP VBP VBG TO VB TO VB DT NNS","reply_w","q6ec2.g.move.304"
"q6ec2.txt","f",296,"mmhmm ","NN","acknowledge","q6ec2.f.move.305"
"q6ec2.txt","f",297,"have you got a great viewpoint ","VB PRP VBD DT JJ NN","query_yn","q6ec2.f.move.307"
"q6ec2.txt","g",298,"yeah ","NN","align","q6ec2.g.move.306"
"q6ec2.txt","g",299,"yeah ","NN","reply_y","q6ec2.g.move.308"
"q6ec2.txt","g",300,"i've actually got two great viewpoints ","LS VBP RB VBN CD JJ NNS","explain","q6ec2.g.move.309"
"q6ec2.txt","f",301,"oh i've only got one that's not fair ","UH FW VBP RB VBN CD WDT VBZ RB JJ","explain","q6ec2.f.move.310"
"q6ec2.txt","f",302,"how far do i walk from where ","WRB RB VBP FW NN IN WRB","query_w","q6ec2.f.move.311"
"q6ec2.txt","g",303,"you can have my map if you want two i'm i'm not very keen on great viewpoints ","PRP MD VB PRP$ NN IN PRP VBP CD FW VBP FW VBP RB RB JJ IN JJ NNS","explain","q6ec2.g.move.312"
"q6ec2.txt","f",304,"okay ","JJ","ready","q6ec2.f.move.313"
"q6ec2.txt","f",305,"so do i go near the great viewpoint or not very far ","RB VB FW VB IN DT JJ NN CC RB RB RB","query_w","q6ec2.f.move.314"
"q6ec2.txt","g",306,"um ah ","RB RB","ready","q6ec2.g.move.315"
"q6ec2.txt","g",307,"so the great viewpoint's in the way ","IN DT JJ NN POS IN DT NN","check","q6ec2.g.move.316"
"q6ec2.txt","f",308,"well ","RB","ready","q6ec2.f.move.317"
"q6ec2.txt","f",309,"it's about sort of four inches up ","PRP VBZ IN NN IN CD NNS RB","reply_w","q6ec2.f.move.318"
"q6ec2.txt","g",310,"four inches up and slightly to the left ","CD NNS RB CC RB TO DT NN","check","q6ec2.g.move.319"
"q6ec2.txt","f",311,"well ","RB","ready","q6ec2.f.move.320"
"q6ec2.txt","f",312,"very very slightly ","RB RB RB","reply_y","q6ec2.f.move.321"
"q6ec2.txt","f",313,"are we going to go to this tree afterwards ","VBP PRP VBG TO VB TO DT NN RB","query_yn","q6ec2.f.move.322"
"q6ec2.txt","g",314,"uh-huh ","RB","reply_y","q6ec2.g.move.323"
"q6ec2.txt","f",315,"well ","RB","ready","q6ec2.f.move.324"
"q6ec2.txt","f",316,"can i not go straight down because otherwise i'll have to go over the ","MD FW RB VB RB RB IN RB FW MD VB TO VB IN DT","query_yn","q6ec2.f.move.325"
"q6ec2.txt","g",317,"where are you at the moment ","WRB VBP PRP IN DT NN","query_w","q6ec2.g.move.326"
"q6ec2.txt","f",318,"above the stile ","IN DT NN","reply_w","q6ec2.f.move.327"
"q6ec2.txt","g",319,"above the stile ","IN DT NN","acknowledge","q6ec2.g.move.328"
"q6ec2.txt","g",320,"on this map there's a a sort of a bump basically in in the route ","IN DT NN EX VBZ DT DT NN IN DT NN RB IN IN DT NN","explain","q6ec2.g.move.329"
"q6ec2.txt","f",321,"bump like a like a hill ","VB IN DT IN DT NN","check","q6ec2.f.move.330"
"q6ec2.txt","g",322,"yeah ","NN","reply_y","q6ec2.g.move.331"
"q6ec2.txt","g",323,"no no no ","DT DT DT","reply_n","q6ec2.g.move.332"
"q6ec2.txt","g",324,"well like a hill except yeah i suppose ","RB IN DT NN IN JJ FW VBP","reply_y","q6ec2.g.move.333"
"q6ec2.txt","f",325,"yeah okay so ","JJ JJ RB","acknowledge","q6ec2.f.move.334"
"q6ec2.txt","g",326,"what i mean by that is there's a bump in the route there isn't a bump on the map ","WDT FW VB IN DT VBZ EX VBZ DT NN IN DT NN EX VBZ RB DT NN IN DT NN","explain","q6ec2.g.move.335"
"q6ec2.txt","f",327,"okay ","JJ","acknowledge","q6ec2.f.move.336"
"q6ec2.txt","f",328,"i'll go right ","LS MD VB RB","ready","q6ec2.f.move.338"
"q6ec2.txt","f",329,"i've gone i've gone further up ","LS VBP VBN FW VBP VBN RB RB","explain","q6ec2.f.move.339"
"q6ec2.txt","g",330,"right ","RB","ready","q6ec2.g.move.340"
"q6ec2.txt","g",331,"now move right and down in a sort of circular sweep until you get to the dead tree ","RB VB RB CC RB IN DT NN IN JJ NN IN PRP VBP TO DT JJ NN","instruct","q6ec2.g.move.341"
"q6ec2.txt","f",332,"right ","RB","acknowledge","q6ec2.f.move.342"
"q6ec2.txt","f",333,"to the tree ","TO DT NN","query_yn","q6ec2.f.move.344"
"q6ec2.txt","f",334,"yay ","NN","acknowledge","q6ec2.f.move.346"
"q6ec2.txt","g",335,"and then move around a-- and ","CC RB VB RB CC","instruct","q6ec2.g.move.347"
"q6ec2.txt","f",336,"what side of the tree do you want me to be on ","WDT NN IN DT NN VBP PRP VB PRP TO VB IN","query_w","q6ec2.f.move.348"
"q6ec2.txt","g",337,"oh on the right side of the tree i want you to finish up on the right side of the tree ","UH IN DT JJ NN IN DT NN FW VBP PRP TO VB RP IN DT JJ NN IN DT NN","reply_w","q6ec2.g.move.349"
"q6ec2.txt","f",338,"right okay ","RB JJ","acknowledge","q6ec2.f.move.350"
"q6ec2.txt","g",339,"then move up and left and up so that you're to the right of the great viewpoint when you finish ","RB VB RB CC RB CC RB RB IN PRP VBP TO DT NN IN DT JJ NN WRB PRP VBP","instruct","q6ec2.g.move.351"
"q6ec2.txt","f",340,"okay ","JJ","acknowledge","q6ec2.f.move.352"
"q6ec2.txt","g",341,"assuming that your great viewpoint's in the same place as mine ","VBG DT PRP$ JJ NN POS IN DT JJ NN IN NN","explain","q6ec2.g.move.353"
"q6ec2.txt","f",342,"oh i've got to be on the left hang on ","UH FW VBP VBN TO VB IN DT NN VB IN","check","q6ec2.f.move.354"
"q6ec2.txt","g",343,"ah ","RB","acknowledge","q6ec2.g.move.357"
"q6ec2.txt","f",344,"what ","WDT","query_w","q6ec2.f.move.356"
"q6ec2.txt","g",345,"i have two great viewpoints ","LS VBP CD JJ NNS","reply_w","q6ec2.g.move.357.9"
"q6ec2.txt","f",346,"oh ","UH","acknowledge","q6ec2.f.move.358"
"q6ec2.txt","g",347,"okay tuba ehm ","JJ NN NN","ready","q6ec2.g.move.359"
"q6ec2.txt","g",348,"go back until you're right of the dead tree ","VB RB IN PRP VBP JJ IN DT JJ NN","instruct","q6ec2.g.move.360"
"q6ec2.txt","f",349,"right i'm by the tree ","RB FW VBP IN DT NN","acknowledge","q6ec2.f.move.361"
"q6ec2.txt","g",350,"right ","RB","acknowledge","q6ec2.g.move.362"
"q6ec2.txt","g",351,"do you have a lake to the top ","VB PRP VBP DT NN TO DT NN","query_yn","q6ec2.g.move.363"
"q6ec2.txt","f",352,"i've an east lake ","LS VBP DT JJ NN","reply_w","q6ec2.f.move.364"
"q6ec2.txt","g",353,"to the top that's fine ","TO DT NN WDT VBZ NN","acknowledge","q6ec2.g.move.365"
"q6ec2.txt","g",354,"now ","RB","ready","q6ec2.g.move.366"
"q6ec2.txt","g",355,"below the east lake ","IN DT JJ NN","explain","q6ec2.g.move.366.9"
"q6ec2.txt","f",356,"uh-huh ","RB","acknowledge","q6ec2.f.move.367"
"q6ec2.txt","g",357,"there's a great viewpoint as well ","EX VBZ DT JJ NN RB RB","explain","q6ec2.g.move.368"
"q6ec2.txt","f",358,"well i've got a rocket laun-- launch pad ","RB FW VBP VBD DT NN NN NN","explain","q6ec2.f.move.369"
"q6ec2.txt","g",359,"well ","RB","ready","q6ec2.g.move.370"
"q6ec2.txt","g",360,"that probably ","IN RB","explain","q6ec2.g.move.371"
"q6ec2.txt","f",361,"same thing ","JJ NN","explain","q6ec2.f.move.372"
"q6ec2.txt","g",362,"similar ","JJ","explain","q6ec2.g.move.373"
"q6ec2.txt","g",363,"yeah ","NN","reply_y","q6ec2.g.move.374"
"q6ec2.txt","g",364,"fine ","NN","ready","q6ec2.g.move.375"
"q6ec2.txt","g",365,"so if you can move ","RB IN PRP MD VB","instruct","q6ec2.g.move.376"
"q6ec2.txt","g",366,"where is the rocket launch pad in relation to the lake ","WRB VBZ DT NN NN NN IN NN TO DT NN","query_w","q6ec2.g.move.377"
"q6ec2.txt","f",367,"erm it's beneath the lake on the right side ","UH PRP VBZ IN DT NN IN DT JJ NN","reply_w","q6ec2.f.move.378"
"q6ec2.txt","g",368,"beneath the lake on the right side ","IN DT NN IN DT JJ NN","check","q6ec2.g.move.379"
"q6ec2.txt","f",369,"mmhmm ","NN","reply_y","q6ec2.f.move.380"
"q6ec2.txt","g",370,"mm ","NN","acknowledge","q6ec2.g.move.381"
"q6ec2.txt","g",371,"how can it be beneath the lake and on the right ","WRB MD PRP VB IN DT NN CC IN DT NN","query_w","q6ec2.g.move.382"
"q6ec2.txt","f",372,"well ","RB","ready","q6ec2.f.move.383"
"q6ec2.txt","f",373,"it's beneath the lake and a bit on the right edge of the lake rather than on the left edge of the lake ","PRP VBZ IN DT NN CC DT NN IN DT JJ NN IN DT NN RB IN IN DT JJ NN IN DT NN","clarify","q6ec2.f.move.384"
"q6ec2.txt","g",374,"nope ","RB","reply_n","q6ec2.g.move.384.6"
"q6ec2.txt","g",375,"oh i see ","UH FW VB","acknowledge","q6ec2.g.move.385.2"
"q6ec2.txt","g",376,"oh ","UH","acknowledge","q6ec2.g.move.385.9"
"q6ec2.txt","f",377,"is that not it ","VBZ IN RB PRP","query_yn","q6ec2.f.move.386"
"q6ec2.txt","g",378,"well ","RB","ready","q6ec2.g.move.387"
"q6ec2.txt","g",379,"the great viewpoint that i have is below the lake and if there was a midline through the lake it would be probably s-- s-- very slightly to the left of the midline ","DT JJ NN WDT FW VBP VBZ IN DT NN CC IN EX VBD DT NN IN DT NN PRP MD VB RB RB RB TO DT NN IN DT NN","reply_w","q6ec2.g.move.388"
"q6ec2.txt","f",380,"oh oh okay well ","UH UH JJ RB","ready","q6ec2.f.move.389"
"q6ec2.txt","f",381,"if i just go up say about by the edge of the lake where it's ","IN FW RB VB RP VBP IN IN DT NN IN DT NN WRB PRP VBZ","explain","q6ec2.f.move.390"
"q6ec2.txt","g",382,"if you go upwards and stop below the bottom of the lake so that you're about two thirds along the length of the lake ","IN PRP VBP NNS CC VB IN DT NN IN DT NN IN IN PRP VBP IN CD NNS IN DT NN IN DT NN","instruct","q6ec2.g.move.391"
"q6ec2.txt","f",383,"mmhmm ","NN","acknowledge","q6ec2.f.move.392"
"q6ec2.txt","f",384,"right ","RB","acknowledge","q6ec2.f.move.394"
"q6ec2.txt","f",385,"okay ","JJ","acknowledge","q6ec2.f.move.394.9"
"q6ec2.txt","g",386,"okay ","JJ","align","q6ec2.g.move.395"
"q6ec2.txt","f",387,"right ","RB","reply_y","q6ec2.f.move.396"
"q6ec2.txt","g",388,"now ","RB","ready","q6ec2.g.move.397"
"q6ec2.txt","g",389,"if you move left and along the bottom of the lake until the lake finishes ","IN PRP VBP RB CC IN DT NN IN DT NN IN DT NN NNS","instruct","q6ec2.g.move.398"
"q6ec2.txt","f",390,"yeah hang on i've done this wrong ","RB VB IN FW VBP VBN DT JJ","explain","q6ec2.f.move.401"
"q6ec2.txt","g",391,"no ","DT","reply_n","q6ec2.g.move.400"
"q6ec2.txt","g",392,"yeah ","NN","acknowledge","q6ec2.g.move.402"
"q6ec2.txt","f",393,"right ","RB","ready","q6ec2.f.move.403"
"q6ec2.txt","f",394,"i was underneath the tree ","LS VBD IN DT NN","explain","q6ec2.f.move.404"
"q6ec2.txt","g",395,"uh-huh ","RB","acknowledge","q6ec2.g.move.405"
"q6ec2.txt","f",396,"and i've done a very squiggly line ","CC FW VBP VBN DT RB RB NN","explain","q6ec2.f.move.406"
"q6ec2.txt","g",397,"yeah ","NN","acknowledge","q6ec2.g.move.407"
"q6ec2.txt","f",398,"ehm ","NN","uncodable","q6ec2.f.move.408"
"q6ec2.txt","f",399,"and i went up and along left and then up again ","CC FW VBD RB CC RB VBD CC RB RB RB","explain","q6ec2.f.move.408.9"
"q6ec2.txt","g",400,"you went up ","PRP VBD RB","check","q6ec2.g.move.409"
"q6ec2.txt","f",401,"and a-- up and along and up ","CC RB CC RB CC RB","clarify","q6ec2.f.move.410"
"q6ec2.txt","g",402,"up along to the left and then up ","RB IN TO DT NN CC RB RB","check","q6ec2.g.move.411"
