"","filename","speaker","uttNum","transcript","pos_tags","move","moveid"
"12335","q4nc4.txt","f",404,"so i'm going up i'm going up the l-- so i'm going over to the left here ","RB FW VBP VBG RP FW VBP VBG RP DT RB FW VBP VBG IN TO DT VBN RB","check","q4nc4.f.move.422"
"22123","q7ec8.txt","f",172,"so i'm curving back like ","RB FW VBP VBG RP IN","check","q7ec8.f.move.185"
"21182","q7ec5.txt","f",43,"so i'm going up like that then ","RB FW VBP VBG RP IN DT RB","check","q7ec5.f.move.47"
"12323","q4nc4.txt","f",392,"so i'm going up towards ""k"" or ""e"" ","RB FW VBP VBG RP IN NN CC LS","check","q4nc4.f.move.410"
"13764","q4nc8.txt","f",193,"so i'm going up sort of north northeast ","RB FW VBP VBG RP NN IN NN NN","check","q4nc8.f.move.210"
"3021","q1nc5.txt","f",16,"so i'm starting off going down and then right ","RB FW VBP VBG RP VBG RB CC RB NN","check","q1nc5.f.move.19"
"3471","q1nc7.txt","f",111,"so i'm going to the left-hand side of the abandoned cottage ","RB FW VBP VBG TO DT JJ NN IN DT VBN NN","check","q1nc7.f.move.120"
"10458","q4ec7.txt","f",62,"so i'm going to cross the rope bridge yeah ","RB FW VBP VBG TO VB DT NN NN NN","check","q4ec7.f.move.67"
"21723","q7ec6.txt","f",459,"so i'm going to go by the west side of the lemon grove ","RB FW VBP VBG TO VB IN DT JJ NN IN DT JJ NN","check","q7ec6.f.move.444"
"13115","q4nc6.txt","f",333,"so i'm wanting to go left ","RB FW VBP VBG TO VB RB","check","q4nc6.f.move.352"
"13788","q4nc8.txt","f",217,"so i'm going to go down ","RB FW VBP VBG TO VB RB","check","q4nc8.f.move.232"
"12042","q4nc4.txt","f",111,"so i've got ","RB FW VBP VBN","check","q4nc4.f.move.114"
"19900","q6nc6.txt","f",157,"so i've got that and then i go down to where i was ","RB FW VBP VBN IN CC RB FW VB RB TO WRB FW VBD","check","q6nc6.f.move.162"
"22357","q7ec8.txt","f",406,"so i've taken my cur-- i've gone down past spaceship i've curved round to a point ","RB FW VBP VBN PRP$ FW VBP VBN RP JJ NN FW VBP VBN NN TO DT NN","check","q7ec8.f.move.435"
"17652","q6ec3.txt","f",204,"so i've stopped so ehm i am three quarters of the way along slightly more than halfway up and to the right of the gazelles ","RB FW VBP VBN RB FW FW VBP CD NNS IN DT NN IN RB JJR IN RB RB CC TO DT NN IN DT NNS","check","q6ec3.f.move.205"
"14024","q5ec1.txt","f",167,"right i've come up by the abandoned cottage right i was heading straight up the map towards the top of the blackboard ","RB FW VBP VBN RP IN DT VBN NN NN FW VBD VBG RB IN DT NN IN DT NN IN DT NN","check","q5ec1.f.move.167.9"
"12544","q4nc5.txt","f",189,"so i've got to go i've got to go down past the concealed hideout ","RB FW VBP VBN TO VB FW VBP VBN TO VB RP IN DT VBN NN","check","q4nc5.f.move.194"
"10590","q4ec7.txt","f",194,"right i'm meant to be right on top of white mountain just well just beside the top yeah ","RB FW VBP VBN TO VB JJ IN NN IN JJ NN RB RB RB IN DT JJ NN","check","q4ec7.f.move.205"
"2757","q1nc3.txt","f",382,"so i've got to go right round the f-- ","RB FW VBP VBN TO VB JJ NN DT","check","q1nc3.f.move.415"
"472","q1ec3.txt","f",247,"so i've got to go along and uh over a ""u"" shape right ","RB FW VBP VBN TO VB RB CC UH IN DT NN NN NN","check","q1ec3.f.move.252"
"10312","q4ec6.txt","f",28,"so i've got to go along from the allotments to the right ","RB FW VBP VBN TO VB RB IN DT NNS TO DT NN","check","q4ec6.f.move.30"
"12521","q4nc5.txt","f",166,"so i've got to go down to the top of the concealed hideout and then across to the right ","RB FW VBP VBN TO VB RB TO DT NN IN DT VBN NN CC RB IN TO DT NN","check","q4nc5.f.move.169"
"19142","q6nc3.txt","f",59,"so i've got to go to the rope bridge ","RB FW VBP VBN TO VB TO DT NN NN","check","q6nc3.f.move.61"
"366","q1ec3.txt","f",141,"right from ","RB IN","check","q1ec3.f.move.140"
"6298","q2nc4.txt","f",22,"halfway between ","RB IN","check","q2nc4.f.move.23"
"10727","q4ec8.txt","f",105,"directly below ","RB IN","check","q4ec8.f.move.120"
"13235","q4nc7.txt","f",76,"so like ","RB IN","check","q4nc7.f.move.82"
"14538","q5ec4.txt","f",52,"vertically across ","RB IN","check","q5ec4.f.move.53"
"22397","q7nc1.txt","f",20,"first of ","RB IN","check","q7nc1.f.move.20"
"21975","q7ec8.txt","f",24,"just along and ","RB IN CC","check","q7ec8.f.move.27"
"531","q1ec4.txt","f",17,"down below that ","RB IN DT","check","q1ec4.f.move.19"
"2087","q1nc2.txt","f",109,"not at all ","RB IN DT","check","q1nc2.f.move.110"
"5536","q2ec8.txt","f",127,"up above that ","RB IN DT","check","q2ec8.f.move.127"
"23245","q7nc4.txt","f",135,"just like a pr-- ","RB IN DT","check","q7nc4.f.move.155"
"25556","q8ec7.txt","f",67,"down towards that ","RB IN DT","check","q8ec7.f.move.63"
"21691","q7ec6.txt","f",427,"right at the top about ","RB IN DT JJ IN","check","q7ec6.f.move.415"
"7149","q2nc8.txt","f",155,"up in the top left-hand corner ","RB IN DT JJ JJ NN","check","q2nc8.f.move.168"
"1498","q1nc1.txt","f",206,"back towards the left-hand side ","RB IN DT JJ NN","check","q1nc1.f.move.210.9"
"8394","q3nc1.txt","f",67,"so beneath the great rock ","RB IN DT JJ NN","check","q3nc1.f.move.69"
"10424","q4ec7.txt","f",28,"just in a horizontal line ","RB IN DT JJ NN","check","q4ec7.f.move.30"
"18467","q6nc1.txt","f",23,"just at the top left-hand ","RB IN DT JJ NN","check","q6nc1.f.move.25"
"19755","q6nc6.txt","f",12,"down down the left-hand side ","RB IN DT JJ NN","check","q6nc6.f.move.14"
"7176","q2nc8.txt","f",182,"right over the other side of the page ","RB IN DT JJ NN IN DT NN","check","q2nc8.f.move.198"
"10138","q4ec5.txt","f",37,"right with a vertical line straight down ","RB IN DT JJ NN RB RB","check","q4ec5.f.move.45"
"5021","q2ec5.txt","f",157,"up on the left-hand side just go up up the side ","RB IN DT JJ NN RB VB RP IN DT NN","check","q2ec5.f.move.159"
"2567","q1nc3.txt","f",192,"so from the walled city to where i am just there it's at a forty-five degree angle to where i just wa-- came from ","RB IN DT JJ NN TO WRB FW VBP RB RB PRP VBZ IN DT JJ NN NN TO WRB FW RB VBD IN","check","q1nc3.f.move.205"
"26894","q8nc8.txt","f",6,"up at the top to the left of the diamond mind ","RB IN DT JJ TO DT NN IN DT NN NN","check","q8nc8.f.move.6"
"2080","q1nc2.txt","f",102,"just below the centre ","RB IN DT NN","check","q1nc2.f.move.103"
"4104","q2ec1.txt","f",5,"just at the cross ","RB IN DT NN","check","q2ec1.f.move.6"
"4571","q2ec3.txt","f",161,"just in the corner ","RB IN DT NN","check","q2ec3.f.move.169"
"5301","q2ec7.txt","f",61,"just above the fork ","RB IN DT NN","check","q2ec7.f.move.63"
"6704","q2nc6.txt","f",52,"halfway across the page ","RB IN DT NN","check","q2nc6.f.move.54"
"7754","q3ec4.txt","f",21,"east over the footbridge ","RB IN DT NN","check","q3ec4.f.move.21"
"14752","q5ec5.txt","f",92,"just towards the saloon ","RB IN DT NN","check","q5ec5.f.move.87"
"18272","q6ec7.txt","f",143,"so across the bay ","RB IN DT NN","check","q6ec7.f.move.143"
"19791","q6nc6.txt","f",48,"down through the centre ","RB IN DT NN","check","q6nc6.f.move.53"
"23295","q7nc4.txt","f",185,"so like a triangle ","RB IN DT NN","check","q7nc4.f.move.209"
"25496","q8ec7.txt","f",7,"straight up the way ","RB IN DT NN","check","q8ec7.f.move.7"
"2734","q1nc3.txt","f",359,"right between the buffalo and the fort ","RB IN DT NN CC DT NN","check","q1nc3.f.move.390"
"12477","q4nc5.txt","f",122,"so a-- at the moment i'm going underneath it ","RB IN DT NN FW VBP VBG IN PRP","check","q4nc5.f.move.125"
"11538","q4nc3.txt","f",155,"up towards the top of the page ","RB IN DT NN IN DT NN","check","q4nc3.f.move.177"
"25578","q8ec7.txt","f",89,"so around the top of it ","RB IN DT NN IN PRP","check","q8ec7.f.move.83"
"10952","q4nc1.txt","f",162,"up up the side of it right ","RB IN DT NN IN PRP RB","check","q4nc1.f.move.175"
"11747","q4nc3.txt","f",364,"down towards the boat house ","RB IN DT NN NN","check","q4nc3.f.move.395"
"13885","q5ec1.txt","f",28,"so out the caravan park ","RB IN DT NN NN","check","q5ec1.f.move.27"
"13895","q5ec1.txt","f",38,"immediately past the caravan park ","RB IN DT NN NN","check","q5ec1.f.move.37"
"16438","q5nc6.txt","f",163,"so below the rocket warehouse ","RB IN DT NN NN","check","q5nc6.f.move.163"
"17416","q6ec2.txt","f",413,"so after the rocket launch ","RB IN DT NN NN","check","q6ec2.f.move.422"
"18011","q6ec6.txt","f",12,"directly underneath the diamond mine ","RB IN DT NN NN","check","q6ec6.f.move.13"
"19289","q6nc4.txt","f",6,"just above the diamond mine ","RB IN DT NN NN","check","q6nc4.f.move.6"
"24080","q8ec1.txt","f",134,"directly above the start point ","RB IN DT NN NN","check","q8ec1.f.move.133"
"408","q1ec3.txt","f",183,"so between the ghost town and the wooden pole ","RB IN DT NN NN CC DT JJ NN","check","q1ec3.f.move.186"
"399","q1ec3.txt","f",174,"so between the ghost town and sort of like a forty-five degree line or something ","RB IN DT NN NN CC NN IN IN DT JJ NN NN CC NN","check","q1ec3.f.move.178"
"5461","q2ec8.txt","f",52,"almost in the corner well ","RB IN DT NN RB","check","q2ec8.f.move.51.9"
"19992","q6nc7.txt","f",80,"so over the river then ","RB IN DT NN RB","check","q6nc7.f.move.87"
"21773","q7ec6.txt","f",509,"so about an inch yeah ","RB IN DT NN RB","check","q7ec6.f.move.494"
"23493","q7nc5.txt","f",164,"away down the bottom again where we started u-- ","RB IN DT NN RB WRB PRP VBD","check","q7nc5.f.move.186"
"10903","q4nc1.txt","f",113,"just under the ""s"" ","RB IN DT NNS","check","q4nc1.f.move.121"
"13797","q4nc8.txt","f",226,"right past the giraffes the third giraffe's tail ","RB IN DT NNS DT JJ NN POS NN","check","q4nc8.f.move.242"
"7350","q3ec1.txt","f",116,"just above the trout farm ","RB IN DT NNS NN","check","q3ec1.f.move.120"
"1289","q1ec8.txt","f",152,"just past the antelopes it's finished ","RB IN DT NNS PRP VBZ VBN","check","q1ec8.f.move.160"
"7666","q3ec3.txt","f",114,"right at the very bottom ","RB IN DT RB JJ","check","q3ec3.f.move.114"
"14529","q5ec4.txt","f",43,"up past the pine tree ","RB IN DT VBP NN","check","q5ec4.f.move.44"
"21653","q7ec6.txt","f",389,"so if there's just a wee totty bit of monkeys or baboons or whatever you call them ","RB IN EX VBZ RB DT NN NN NN IN NNS CC NNS CC WDT PRP VBP PRP","check","q7ec6.f.move.379"
"1006","q1ec7.txt","f",139,"so that i so i'm avoiding something at the p-- ","RB IN FW RB FW VBP VBG NN IN DT","check","q1ec7.f.move.143"
"18261","q6ec7.txt","f",132,"so if i go further over to the left then i'll miss it ","RB IN FW VB RB IN TO DT JJ RB FW MD VB PRP","check","q6ec7.f.move.132"
"3738","q1nc7.txt","f",378,"so if i draw down ","RB IN FW VB RP","check","q1nc7.f.move.407"
"17471","q6ec3.txt","f",23,"so that i'm on the left of what i have as a banana tree ","RB IN FW VBP IN DT NN IN WP FW VBP IN DT NN NN","check","q6ec3.f.move.23"
"18008","q6ec6.txt","f",9,"so that i'm underneath it so i move right so that i'm underneath it ","RB IN FW VBP IN PRP RB FW VB RB RB IN FW VBP IN PRP","check","q6ec6.f.move.8"
"23266","q7nc4.txt","f",156,"straight up towards the lemon grove ","RB IN IN DT JJ NN","check","q7nc4.f.move.179"
"25802","q8nc1.txt","f",33,"straight along about the same level as the volcano ","RB IN IN DT JJ NN IN DT NN","check","q8nc1.f.move.35"
"14955","q5ec6.txt","f",153,"directly above below the s-- start ","RB IN IN DT NN","check","q5ec6.f.move.153"
"2101","q1nc2.txt","f",123,"down for about half an inch ","RB IN IN PDT DT NN","check","q1nc2.f.move.123"
"19103","q6nc3.txt","f",20,"down towards missionary camp ","RB IN JJ NN","check","q6nc3.f.move.21"
"19032","q6nc2.txt","f",364,"so in other words i want to sort of follow the shape of the lake ","RB IN JJ NNS FW VBP TO NN IN VB DT NN IN DT NN","check","q6nc2.f.move.368.9"
"21586","q7ec6.txt","f",322,"so that'll be me about two inches below the ""v"" in village ","RB IN MD VB PRP IN CD NNS IN DT LS IN NN","check","q7ec6.f.move.314"
"21808","q7ec6.txt","f",544,"so that'll be just about below the pyramid the extreme right-hand edge ","RB IN MD VB RB RB IN DT NN DT JJ JJ NN","check","q7ec6.f.move.530"
"6286","q2nc4.txt","f",10,"straight down chris ","RB IN NN","check","q2nc4.f.move.11"
"11058","q4nc2.txt","f",10,"straight down yeah ","RB IN NN","check","q4nc2.f.move.11"
"17939","q6ec5.txt","f",134,"s-- so like curving ","RB IN NN","check","q6ec5.f.move.137"
"16942","q6ec1.txt","f",199,"about in line with this dead tree ","RB IN NN IN DT JJ NN","check","q6ec1.f.move.205"
"18648","q6nc1.txt","f",204,"right that right down to the left ","RB IN NN IN TO DT NN","check","q6nc1.f.move.207"
"22703","q7nc2.txt","f",115,"almost like half a ""zed"" shape ","RB IN PDT DT VBN NN","check","q7nc2.f.move.113"
"22388","q7nc1.txt","f",11,"so that's like my right-hand side right ","RB IN POS IN PRP$ JJ NN NN","check","q7nc1.f.move.9"
"533","q1ec4.txt","f",19,"up above it ","RB IN PRP","check","q1ec4.f.move.21"
"7385","q3ec1.txt","f",151,"just above it ","RB IN PRP","check","q3ec1.f.move.155"
"9407","q3nc8.txt","f",133,"north of it ","RB IN PRP","check","q3nc8.f.move.137"
"13343","q4nc7.txt","f",184,"right through it ","RB IN PRP","check","q4nc7.f.move.200"
"13584","q4nc8.txt","f",13,"just below it ","RB IN PRP","check","q4nc8.f.move.15"
"14799","q5ec5.txt","f",139,"right that me ","RB IN PRP","check","q5ec5.f.move.134"
"17755","q6ec4.txt","f",99,"right underneath it ","RB IN PRP","check","q6ec4.f.move.95"
"20939","q7ec3.txt","f",158,"just between them ","RB IN PRP","check","q7ec3.f.move.164"
"26535","q8nc5.txt","f",263,"directl-- straight towards it ","RB IN PRP","check","q8nc5.f.move.268"
"3842","q1nc8.txt","f",5,"just above it the start is ","RB IN PRP DT NN VBZ","check","q1nc8.f.move.5"
"24219","q8ec1.txt","f",273,"only underneath it right ","RB IN PRP RB","check","q8ec1.f.move.285"
"14115","q5ec1.txt","f",258,"always on my left ","RB IN PRP$ NN","check","q5ec1.f.move.260"
"23667","q7nc7.txt","f",11,"right down there ","RB IN RB","check","q7nc7.f.move.12"
"11402","q4nc3.txt","f",19,"n-- up at up at this side ","RB IN RB IN DT NN","check","q4nc3.f.move.22"
"11598","q4nc3.txt","f",215,"just about up there ","RB IN RB RB","check","q4nc3.f.move.243"
"776","q1ec6.txt","f",16,"not as far down as that ","RB IN RB RB IN DT","check","q1ec6.f.move.15"
"5009","q2ec5.txt","f",145,"right up to the top ","RB IN TO DT NN","check","q2ec5.f.move.148"
"17685","q6ec4.txt","f",29,"right up to the top ","RB IN TO DT NN","check","q6ec4.f.move.26"
"1357","q1nc1.txt","f",65,"further along to the right and then up about six or seven inches 'til you get to the abandoned cottage so i d-- i do that do i ","RB IN TO DT NN CC RB RB IN CD CC CD NNS RB PRP VBP TO DT VBN NN RB FW FW VBP DT VBP LS","check","q1nc1.f.move.69"
"14629","q5ec4.txt","f",143,"right out to the side of the page ","RB IN TO DT NN IN DT NN","check","q5ec4.f.move.151"
"19563","q6nc5.txt","f",32,"right along to the banana tree ","RB IN TO DT NN NN","check","q6nc5.f.move.33"
"1429","q1nc1.txt","f",137,"then up to the abandoned cottage ","RB IN TO DT VBN NN","check","q1nc1.f.move.141"
"25180","q8ec6.txt","f",58,"straight up to there ","RB IN TO EX","check","q8ec6.f.move.57"
"13202","q4nc7.txt","f",43,"not across to it ","RB IN TO PRP","check","q4nc7.f.move.44"
"25244","q8ec6.txt","f",122,"straight up to it ","RB IN TO PRP","check","q8ec6.f.move.119"
"16961","q6ec1.txt","f",218,"straight down uh past the buried treasure ","RB IN UH IN DT VBN NN","check","q6ec1.f.move.226"
"12817","q4nc6.txt","f",35,"well so going back a bit ","RB IN VBG RB DT NN","check","q4nc6.f.move.37"
"10838","q4nc1.txt","f",48,"up towards going diagonally across to the rope bridge ","RB IN VBG RB IN TO DT NN NN","check","q4nc1.f.move.51"
"8265","q3ec8.txt","f",73,"so under reclaimed fields ","RB IN VBN NNS","check","q3ec8.f.move.77"
"14677","q5ec5.txt","f",17,"so that's in below the diamond mine towards the centre of the page ","RB IN VBZ IN IN DT NN NN IN DT NN IN DT NN","check","q5ec5.f.move.15"
"13676","q4nc8.txt","f",105,"right above where that wee ""t"" sort of handlebar type thing is ","RB IN WRB DT NN NN NN IN JJ NN NN VBZ","check","q4nc8.f.move.116"
"7429","q3ec1.txt","f",195,"north east ","RB JJ","check","q3ec1.f.move.201"
"10362","q4ec6.txt","f",78,"so vertical ","RB JJ","check","q4ec6.f.move.93"
"22670","q7nc2.txt","f",82,"northeast diagonal ","RB JJ","check","q7nc2.f.move.77"
"20018","q6nc7.txt","f",106,"right okay i'm there now ","RB JJ FW VBP RB RB","check","q6nc7.f.move.115"
"175","q1ec2.txt","f",97,"back round past the white mountain ","RB JJ IN DT JJ NN","check","q1ec2.f.move.101"
"13831","q4nc8.txt","f",260,"right okay so i'm s-- ","RB JJ IN FW VBP","check","q4nc8.f.move.278.2"
"411","q1ec3.txt","f",186,"right okay so i'm passing above the stone creek and i'm going up to above the flat rocks ","RB JJ IN FW VBP VBG IN DT NN NN CC FW VBP VBG RB TO IN DT JJ NNS","check","q1ec3.f.move.189"
"1460","q1nc1.txt","f",168,"quite steep though up the up the way ","RB JJ IN RB DT RP DT NN","check","q1nc1.f.move.173.9"
"21454","q7ec6.txt","f",190,"east due east ","RB JJ JJ","check","q7ec6.f.move.180"
"1663","q1nc1.txt","f",371,"so right round the top of the page ","RB JJ NN DT NN IN DT NN","check","q1nc1.f.move.375"
"12642","q4nc5.txt","f",287,"am okay right so i'm coming straight straight down to the ""b"" of ","RB JJ NN IN FW VBP VBG RB RB IN TO DT NN IN","check","q4nc5.f.move.299"
"21352","q7ec6.txt","f",88,"just shallow wee curve ","RB JJ NN NN","check","q7ec6.f.move.81"
"18475","q6nc1.txt","f",31,"down sandy shore round past the well ","RB JJ NN NN IN DT NN","check","q6nc1.f.move.34"
"26173","q8nc4.txt","f",58,"m-- right right round it ","RB JJ NN PRP","check","q8nc4.f.move.55"
"13591","q4nc8.txt","f",20,"so right underline it along to the ""e"" ","RB JJ VB PRP IN TO DT LS","check","q4nc8.f.move.23"
"15911","q5nc4.txt","f",69,"am i ","RB LS","check","q5nc4.f.move.70"
"7414","q3ec1.txt","f",180,"right will i go in a one-er ","RB MD FW VB IN DT NN","check","q3ec1.f.move.185"
"6794","q2nc7.txt","f",36,"right will i w-- end up level with that horizontally level with it ","RB MD FW VB RP NN IN DT RB NN IN PRP","check","q2nc7.f.move.40"
"9820","q4ec3.txt","f",124,"so would it bypass the river ","RB MD PRP VB DT NN","check","q4ec3.f.move.129"
"14","q1ec1.txt","f",13,"s-- slightly northeast ","RB NN","check","q1ec1.f.move.13"
"10761","q4ec8.txt","f",139,"straight line ","RB NN","check","q4ec8.f.move.156"
"15682","q5nc2.txt","f",180,"halfway round ","RB NN","check","q5nc2.f.move.184"
"25733","q8ec8.txt","f",99,"then curve ","RB NN","check","q8ec8.f.move.93"
"2310","q1nc2.txt","f",332,"just circle the lake ","RB NN DT NN","check","q1nc2.f.move.333"
"208","q1ec2.txt","f",130,"so sort of underneath the lake then ","RB NN IN IN DT NN RB","check","q1ec2.f.move.134"
"9400","q3nc8.txt","f",126,"then head towards chestnut tree ","RB NN IN NN NN","check","q3nc8.f.move.130"
"20034","q6nc7.txt","f",122,"so curve round and then straight along to the bottom ","RB NN NN CC RB RB IN TO DT NN","check","q6nc7.f.move.131"
"5864","q2nc2.txt","f",183,"straight line up ","RB NN RP","check","q2nc2.f.move.195"
